Date,Outcome,P,Team,Opponent,Strength,OppStrength
12/15/2013,W 73 - 52,0.943024991,Villanova,La Salle,3.349182179,0.341942242
12/21/2013,W 88 - 67,0.903487505,Villanova,Rider,3.349182179,-0.150058687
12/28/2013,L 62 - 78,0.131294293,Villanova,Syracuse,3.349182179,3.316296978
12/31/2013,W 76 - 73 (1OT),0.559306229,Villanova,Butler,3.349182179,0.630885032
1/5/2014,W 91 - 61,0.967083178,Villanova,Providence,3.349182179,1.528363688
1/8/2014,W 83 - 67,0.85303991,Villanova,Seton Hall,3.349182179,1.054561367
1/11/2014,W 74 - 67,0.683513614,Villanova,St. John's (NY),3.349182179,1.609459234
1/18/2014,W 88 - 62,0.947873928,Villanova,DePaul,3.349182179,0.248714291
1/20/2014,L 68 - 96,0.053991048,Villanova,Creighton,3.349182179,3.317893347
1/25/2014,W 94 - 85 (1OT),0.68612458,Villanova,Marquette,3.349182179,1.008585939
1/27/2014,W 65 - 60,0.647146587,Villanova,Georgetown,3.349182179,1.220903017
2/1/2014,W 90 - 74,0.834949646,Villanova,Temple,3.349182179,0.275214017
2/3/2014,W 81 - 58,0.940414025,Villanova,Xavier,3.349182179,1.774204516
2/7/2014,W 70 - 53,0.907776949,Villanova,Seton Hall,3.349182179,1.054561367
2/12/2014,W 87 - 62,0.942838493,Villanova,DePaul,3.349182179,0.248714291
2/16/2014,L 80 - 101,0.128683327,Villanova,Creighton,3.349182179,3.317893347
2/18/2014,W 82 - 79 (2OT),0.552405819,Villanova,Providence,3.349182179,1.528363688
2/22/2014,W 57 - 54,0.591104066,Villanova,St. John's (NY),3.349182179,1.609459234
2/26/2014,W 67 - 48,0.939761283,Villanova,Butler,3.349182179,0.630885032
3/2/2014,W 73 - 56,0.897333085,Villanova,Marquette,3.349182179,1.008585939
3/6/2014,W 77 - 70,0.674188736,Villanova,Xavier,3.349182179,1.774204516
3/8/2014,W 77 - 59,0.898638568,Villanova,Georgetown,3.349182179,1.220903017
3/13/2014,L 63 - 64,0.483588213,Villanova,Seton Hall,3.349182179,1.054561367
11/8/2013,W 107 - 61,0.992540097,Creighton,Alcorn,3.317893347,-0.416013764
11/11/2013,W 96 - 70,0.929130921,Creighton,UMKC,3.317893347,-0.264358708
11/16/2013,W 83 - 79,0.581033197,Creighton,Saint Joseph's,3.317893347,1.176204685
11/23/2013,W 82 - 72,0.738064155,Creighton,Tulsa,3.317893347,0.581397593
11/28/2013,W 88 - 60,0.962607236,Creighton,Arizona St.,3.317893347,1.446629595
11/29/2013,L 80 - 86,0.36693398,Creighton,San Diego St.,3.317893347,1.999931093
12/1/2013,L 53 - 60,0.272193211,Creighton,George Washington,3.317893347,1.324667003
12/3/2013,W 78 - 61,0.882133532,Creighton,Long Beach St.,3.317893347,0.044698332
12/8/2013,W 82 - 67,0.841104066,Creighton,Nebraska,3.317893347,1.418533501
12/17/2013,W 88 - 51,0.991141365,Creighton,Ark.-Pine Bluff,3.317893347,-0.386959848
12/22/2013,W 68 - 54,0.869358448,Creighton,California,3.317893347,1.0456217
12/29/2013,W 90 - 58,0.975662066,Creighton,Chicago St.,3.317893347,-0.291816255
12/31/2013,W 67 - 49,0.927918687,Creighton,Marquette,3.317893347,1.008585939
1/4/2014,W 79 - 66,0.814341664,Creighton,Seton Hall,3.317893347,1.054561367
1/7/2014,W 81 - 62,0.899664304,Creighton,DePaul,3.317893347,0.248714291
1/12/2014,W 95 - 89,0.616467736,Creighton,Xavier,3.317893347,1.774204516
1/14/2014,W 88 - 60,0.962607236,Creighton,Butler,3.317893347,0.630885032
1/18/2014,L 68 - 81,0.191253264,Creighton,Providence,3.317893347,1.528363688
1/20/2014,W 96 - 68,0.945635957,Creighton,Villanova,3.317893347,3.349182179
1/25/2014,W 76 - 63,0.823666542,Creighton,Georgetown,3.317893347,1.220903017
1/28/2014,W 63 - 60,0.579168221,Creighton,St. John's (NY),3.317893347,1.609459234
2/7/2014,W 78 - 66,0.796251399,Creighton,DePaul,3.317893347,0.248714291
2/9/2014,L 65 - 70,0.363017531,Creighton,St. John's (NY),3.317893347,1.609459234
2/13/2014,W 68 - 63,0.640339426,Creighton,Butler,3.317893347,0.630885032
2/16/2014,W 101 - 80,0.871130175,Creighton,Villanova,3.317893347,3.349182179
2/19/2014,W 85 - 70,0.832804924,Creighton,Marquette,3.317893347,1.008585939
2/23/2014,W 72 - 71,0.508578888,Creighton,Seton Hall,3.317893347,1.054561367
3/1/2014,L 69 - 75,0.345113764,Creighton,Xavier,3.317893347,1.774204516
3/4/2014,L 63 - 75,0.191999254,Creighton,Georgetown,3.317893347,1.220903017
3/8/2014,W 88 - 73,0.822827303,Creighton,Providence,3.317893347,1.528363688
3/13/2014,W 84 - 62,0.922510257,Creighton,DePaul,3.317893347,0.248714291
3/14/2014,W 86 - 78,0.679503916,Creighton,Xavier,3.317893347,1.774204516
3/15/2014,L 58 - 65,0.290283476,Creighton,Providence,3.317893347,1.528363688
11/8/2013,W 82 - 60,0.927545692,Syracuse,Cornell,3.316296978,-0.420164323
11/12/2013,W 89 - 74,0.819656844,Syracuse,Fordham,3.316296978,-0.059384927
11/16/2013,W 69 - 50,0.932860873,Syracuse,Colgate,3.316296978,-0.125474604
11/18/2013,W 56 - 50,0.707944797,Syracuse,St. Francis Brooklyn,3.316296978,-0.028096095
11/25/2013,W 75 - 67,0.706266319,Syracuse,Minnesota,3.316296978,1.415021489
11/26/2013,W 92 - 81,0.733308467,Syracuse,California,3.316296978,1.0456217
11/27/2013,W 74 - 67,0.683513614,Syracuse,Baylor,3.316296978,1.857854252
12/3/2013,W 69 - 52,0.910108169,Syracuse,Indiana,3.316296978,1.287950516
12/7/2013,W 93 - 65,0.951324133,Syracuse,Binghamton,3.316296978,-0.396218788
12/15/2013,W 68 - 63,0.640339426,Syracuse,St. John's (NY),3.316296978,1.609459234
12/20/2013,W 75 - 54,0.937150317,Syracuse,High Point,3.316296978,-0.267232172
12/28/2013,W 78 - 62,0.86842596,Syracuse,Villanova,3.316296978,3.349182179
12/31/2013,W 70 - 48,0.960276016,Syracuse,Eastern Mich.,3.316296978,0.26372016
1/4/2014,W 49 - 44,0.698713167,Syracuse,Miami (FL),3.316296978,0.871936752
1/7/2014,W 72 - 52,0.935005595,Syracuse,Virginia Tech,3.316296978,0.203058138
1/11/2014,W 57 - 45,0.873927639,Syracuse,North Carolina,3.316296978,2.403173905
1/13/2014,W 69 - 59,0.78151809,Syracuse,Boston College,3.316296978,0.406754823
1/18/2014,W 59 - 54,0.663651623,Syracuse,Pittsburgh,3.316296978,2.972439093
1/25/2014,W 64 - 52,0.846978739,Syracuse,Miami (FL),3.316296978,0.871936752
1/29/2014,W 67 - 57,0.788232003,Syracuse,Wake Forest,3.316296978,0.637270508
2/1/2014,W 91 - 89 (1OT),0.521913465,Syracuse,Duke,3.316296978,3.832243441
2/3/2014,W 61 - 55,0.690880269,Syracuse,Notre Dame,3.316296978,0.866828371
2/9/2014,W 57 - 44,0.892204401,Syracuse,Clemson,3.316296978,1.432900822
2/12/2014,W 58 - 56,0.548302872,Syracuse,Pittsburgh,3.316296978,2.972439093
2/15/2014,W 56 - 55,0.519768743,Syracuse,North Carolina St.,3.316296978,1.286992694
2/19/2014,L 59 - 62 (1OT),0.417195076,Syracuse,Boston College,3.316296978,0.406754823
2/22/2014,L 60 - 66,0.322827303,Syracuse,Duke,3.316296978,3.832243441
2/24/2014,W 57 - 55,0.549701604,Syracuse,Maryland,3.316296978,1.443117583
3/1/2014,L 56 - 75,0.082525177,Syracuse,Virginia,3.316296978,4.390972594
3/4/2014,L 62 - 67,0.356769862,Syracuse,Georgia Tech,3.316296978,0.524247582
3/9/2014,W 74 - 58,0.880268557,Syracuse,Florida St.,3.316296978,1.513677094
3/14/2014,L 63 - 66,0.424654979,Syracuse,North Carolina St.,3.316296978,1.286992694
11/8/2013,W 72 - 67,0.631387542,UCLA,Drexel,3.02926983,0.273617648
11/12/2013,W 91 - 60,0.969694144,UCLA,Oakland,3.02926983,0.003192738
11/18/2013,W 86 - 50,0.990581872,UCLA,Sacramento St.,3.02926983,-0.313207599
11/22/2013,W 81 - 70,0.765292801,UCLA,Morehead St.,3.02926983,-0.033523749
11/24/2013,W 106 - 65,0.984986945,UCLA,Chattanooga,3.02926983,-0.291816255
11/28/2013,W 105 - 84,0.861432301,UCLA,Nevada,3.02926983,0.212636352
11/29/2013,W 95 - 79,0.819470347,UCLA,Northwestern,3.02926983,0.525524677
12/3/2013,W 89 - 76,0.782916822,UCLA,UC Santa Barbara,3.02926983,0.387279121
12/7/2013,L 71 - 80,0.280585602,UCLA,Missouri,3.02926983,1.28156504
12/14/2013,W 95 - 71,0.915516598,UCLA,Prairie View,3.02926983,-0.37706236
12/19/2013,L 63 - 80,0.123554644,UCLA,Duke,3.02926983,3.832243441
12/22/2013,W 83 - 60,0.9346326,UCLA,Weber St.,3.02926983,-0.069920963
12/28/2013,W 75 - 67,0.706266319,UCLA,Alabama,3.02926983,0.832027527
1/5/2014,W 107 - 73,0.962513987,UCLA,Southern California,3.02926983,0.212955626
1/9/2014,L 75 - 79,0.412066393,UCLA,Arizona,3.02926983,4.999827734
1/12/2014,W 87 - 72,0.825345021,UCLA,Arizona St.,3.02926983,1.446629595
1/16/2014,W 69 - 56,0.848657217,UCLA,Colorado,3.02926983,1.215794637
1/18/2014,L 69 - 74,0.372528907,UCLA,Utah,3.02926983,1.546243021
1/23/2014,W 91 - 74,0.84688549,UCLA,Stanford,3.02926983,1.54783939
1/26/2014,W 76 - 64,0.802872063,UCLA,California,3.02926983,1.0456217
1/30/2014,W 70 - 68,0.532916822,UCLA,Oregon,3.02926983,2.244494825
2/2/2014,L 67 - 71,0.398638568,UCLA,Oregon St.,3.02926983,0.818298754
2/8/2014,W 83 - 73,0.734986945,UCLA,Southern California,3.02926983,0.212955626
2/13/2014,W 92 - 74,0.857795599,UCLA,Colorado,3.02926983,1.215794637
2/15/2014,W 80 - 66,0.830660201,UCLA,Utah,3.02926983,1.546243021
2/19/2014,W 86 - 66,0.896587094,UCLA,California,3.02926983,1.0456217
2/22/2014,L 74 - 83,0.288511749,UCLA,Stanford,3.02926983,1.54783939
2/27/2014,L 83 - 87 (2OT),0.423908989,UCLA,Oregon,3.02926983,2.244494825
3/2/2014,W 74 - 69,0.625792615,UCLA,Oregon St.,3.02926983,0.818298754
3/6/2014,W 91 - 82,0.692931742,UCLA,Washington,3.02926983,0.704956554
3/8/2014,L 55 - 73,0.088866095,UCLA,Washington St.,3.02926983,0.166341651
3/13/2014,W 82 - 63,0.895934353,UCLA,Oregon,3.02926983,2.244494825
3/14/2014,W 84 - 59,0.949365908,UCLA,Stanford,3.02926983,1.54783939
3/15/2014,W 75 - 71,0.593155539,UCLA,Arizona,3.02926983,4.999827734
11/9/2013,W 89 - 50,0.99384558,Ohio St.,Morgan St.,3.000535188,-0.216148364
11/12/2013,W 79 - 69,0.747109288,Ohio St.,Ohio,3.000535188,0.333641123
11/16/2013,W 52 - 35,0.966057441,Ohio St.,Marquette,3.000535188,1.008585939
11/20/2013,W 63 - 52,0.829727714,Ohio St.,American,3.000535188,0.137607009
11/25/2013,W 65 - 50,0.894908616,Ohio St.,Wyoming,3.000535188,0.429423263
11/29/2013,W 99 - 64,0.975195822,Ohio St.,North Florida,3.000535188,-0.188371543
12/4/2013,W 76 - 60,0.873927639,Ohio St.,Maryland,3.000535188,1.443117583
12/7/2013,W 74 - 56,0.908336442,Ohio St.,Central Conn. St.,3.000535188,-0.324062909
12/11/2013,W 86 - 48,0.994125326,Ohio St.,Bryant,3.000535188,-0.104083259
12/14/2013,W 79 - 62,0.879336069,Ohio St.,North Dakota St.,3.000535188,0.469971036
12/18/2013,W 76 - 64,0.802872063,Ohio St.,Delaware,3.000535188,0.397815157
12/21/2013,W 64 - 61,0.577862738,Ohio St.,Notre Dame,3.000535188,0.866828371
12/27/2013,W 71 - 31,0.999440507,Ohio St.,La.-Monroe,3.000535188,-0.252545577
12/31/2013,W 78 - 69,0.72463633,Ohio St.,Purdue,3.000535188,0.837455182
1/4/2014,W 84 - 53,0.979671764,Ohio St.,Nebraska,3.000535188,1.418533501
1/7/2014,L 68 - 72 (1OT),0.400503543,Ohio St.,Michigan St.,3.000535188,3.527656234
1/12/2014,L 74 - 84,0.267624021,Ohio St.,Iowa,3.000535188,2.479799617
1/16/2014,L 53 - 63,0.194516971,Ohio St.,Minnesota,3.000535188,1.415021489
1/20/2014,L 62 - 68,0.328235733,Ohio St.,Nebraska,3.000535188,1.418533501
1/23/2014,W 62 - 55,0.720813129,Ohio St.,Illinois,3.000535188,1.234631791
1/29/2014,L 70 - 71 (1OT),0.489462887,Ohio St.,Penn St.,3.000535188,0.806804897
2/1/2014,W 59 - 58,0.518370011,Ohio St.,Wisconsin,3.000535188,3.498602318
2/4/2014,W 76 - 69,0.677638941,Ohio St.,Iowa,3.000535188,2.479799617
2/8/2014,W 67 - 49,0.927918687,Ohio St.,Purdue,3.000535188,0.837455182
2/11/2014,L 60 - 70,0.220626632,Ohio St.,Michigan,3.000535188,2.668490434
2/15/2014,W 48 - 39,0.846978739,Ohio St.,Illinois,3.000535188,1.234631791
2/19/2014,W 76 - 60,0.873927639,Ohio St.,Northwestern,3.000535188,0.525524677
2/22/2014,W 64 - 46,0.937989556,Ohio St.,Minnesota,3.000535188,1.415021489
2/27/2014,L 63 - 65,0.459063782,Ohio St.,Penn St.,3.000535188,0.806804897
3/2/2014,L 64 - 72,0.281984334,Ohio St.,Indiana,3.000535188,1.287950516
3/9/2014,W 69 - 67,0.534875047,Ohio St.,Michigan St.,3.000535188,3.527656234
3/13/2014,W 63 - 61,0.54308094,Ohio St.,Purdue,3.000535188,0.837455182
3/14/2014,W 71 - 67,0.599589705,Ohio St.,Nebraska,3.000535188,1.418533501
3/15/2014,L 69 - 72,0.434912346,Ohio St.,Michigan,3.000535188,2.668490434
11/8/2013,W 88 - 55,0.981163745,Pittsburgh,Savannah St.,2.972439093,-0.337472408
11/12/2013,W 75 - 54,0.937150317,Pittsburgh,Fresno St.,2.972439093,0.214551995
11/17/2013,W 84 - 52,0.983774711,Pittsburgh,Howard,2.972439093,-0.428465442
11/20/2013,W 77 - 58,0.911133905,Pittsburgh,Lehigh,2.972439093,-0.191564281
11/25/2013,W 76 - 53,0.952536367,Pittsburgh,Texas Tech,2.972439093,0.789564111
11/26/2013,W 88 - 67,0.903487505,Pittsburgh,Stanford,2.972439093,1.54783939
11/30/2013,W 84 - 67,0.864696009,Pittsburgh,Duquesne,2.972439093,0.127709521
12/3/2013,W 78 - 69,0.72463633,Pittsburgh,Penn St.,2.972439093,0.806804897
12/6/2013,W 85 - 68,0.861432301,Pittsburgh,Loyola Marymount,2.972439093,0.028734642
12/14/2013,W 91 - 73,0.861059306,Pittsburgh,Youngstown St.,2.972439093,-0.004469833
12/17/2013,L 43 - 44,0.477340545,Pittsburgh,Cincinnati,2.972439093,2.532160521
12/21/2013,W 73 - 56,0.897333085,Pittsburgh,Cal Poly,2.972439093,-0.039270678
12/31/2013,W 58 - 46,0.87001119,Pittsburgh,Albany (NY),2.972439093,-0.064812582
1/4/2014,W 74 - 62,0.810611712,Pittsburgh,North Carolina St.,2.972439093,1.286992694
1/6/2014,W 79 - 59,0.916076091,Pittsburgh,Maryland,2.972439093,1.443117583
1/11/2014,W 80 - 65,0.846978739,Pittsburgh,Wake Forest,2.972439093,0.637270508
1/14/2014,W 81 - 74,0.667474823,Pittsburgh,Georgia Tech,2.972439093,0.524247582
1/18/2014,L 54 - 59,0.335509138,Pittsburgh,Syracuse,2.972439093,3.316296978
1/21/2014,W 76 - 43,0.993006341,Pittsburgh,Clemson,2.972439093,1.432900822
1/25/2014,W 83 - 79,0.581033197,Pittsburgh,Maryland,2.972439093,1.443117583
1/27/2014,L 65 - 80,0.151715778,Pittsburgh,Duke,2.972439093,3.832243441
2/2/2014,L 45 - 48,0.383532264,Pittsburgh,Virginia,2.972439093,4.390972594
2/5/2014,W 59 - 55 (1OT),0.627471093,Pittsburgh,Miami (FL),2.972439093,0.871936752
2/8/2014,W 62 - 57 (2OT),0.65535248,Pittsburgh,Virginia Tech,2.972439093,0.203058138
2/12/2014,L 56 - 58,0.450578142,Pittsburgh,Syracuse,2.972439093,3.316296978
2/15/2014,L 71 - 75,0.405538978,Pittsburgh,North Carolina,2.972439093,2.403173905
2/23/2014,L 66 - 71,0.365162253,Pittsburgh,Florida St.,2.972439093,1.513677094
2/26/2014,W 66 - 59,0.705520328,Pittsburgh,Boston College,2.972439093,0.406754823
3/1/2014,W 85 - 81 (1OT),0.578888474,Pittsburgh,Notre Dame,2.972439093,0.866828371
3/3/2014,L 67 - 74,0.31462141,Pittsburgh,North Carolina St.,2.972439093,1.286992694
3/8/2014,W 83 - 78 (1OT),0.610126818,Pittsburgh,Clemson,2.972439093,1.432900822
3/13/2014,W 84 - 55,0.971932115,Pittsburgh,Wake Forest,2.972439093,0.637270508
3/14/2014,W 80 - 75,0.61460276,Pittsburgh,North Carolina,2.972439093,2.403173905
3/15/2014,L 48 - 51,0.392857143,Pittsburgh,Virginia,2.972439093,4.390972594
11/8/2013,W 89 - 57,0.976314808,Kentucky,UNC Asheville,2.85877762,-0.222853114
11/10/2013,W 93 - 63,0.964285714,Kentucky,Northern Ky.,2.85877762,-0.316400337
11/12/2013,L 74 - 78,0.409828422,Kentucky,Michigan St.,2.85877762,3.527656234
11/17/2013,W 87 - 49,0.993472585,Kentucky,Robert Morris,2.85877762,-0.059704201
11/19/2013,W 105 - 76,0.933979858,Kentucky,Texas-Arlington,2.85877762,-0.10248689
11/25/2013,W 68 - 61,0.699832152,Kentucky,Cleveland St.,2.85877762,0.365568503
11/27/2013,W 81 - 63,0.886236479,Kentucky,Eastern Mich.,2.85877762,0.26372016
12/1/2013,W 79 - 65,0.834203655,Kentucky,Providence,2.85877762,1.528363688
12/6/2013,L 62 - 67,0.356769862,Kentucky,Baylor,2.85877762,1.857854252
12/10/2013,W 70 - 55,0.877564342,Kentucky,Boise St.,2.85877762,0.824045682
12/14/2013,L 77 - 82,0.387541962,Kentucky,North Carolina,2.85877762,2.403173905
12/21/2013,W 93 - 80,0.77228646,Kentucky,Belmont,2.85877762,0.26372016
12/28/2013,W 73 - 66,0.686217829,Kentucky,Louisville,2.85877762,4.670656444
1/8/2014,W 85 - 63,0.92073853,Kentucky,Mississippi St.,2.85877762,0.065770403
1/11/2014,W 71 - 62,0.748414771,Kentucky,Vanderbilt,2.85877762,0.595764914
1/14/2014,L 85 - 87 (1OT),0.477154047,Kentucky,Arkansas,2.85877762,1.629573484
1/18/2014,W 74 - 66,0.709716524,Kentucky,Tennessee,2.85877762,2.383059655
1/21/2014,W 68 - 51,0.912439388,Kentucky,Texas A&M,2.85877762,0.657384758
1/25/2014,W 79 - 54,0.961488251,Kentucky,Georgia,2.85877762,0.768811314
1/28/2014,L 82 - 87,0.396400597,Kentucky,LSU,2.85877762,1.109157187
2/1/2014,W 84 - 79,0.607329355,Kentucky,Missouri,2.85877762,1.28156504
2/4/2014,W 80 - 64,0.861432301,Kentucky,Ole Miss,2.85877762,0.857569431
2/8/2014,W 69 - 59,0.78151809,Kentucky,Mississippi St.,2.85877762,0.065770403
2/12/2014,W 64 - 56,0.742819843,Kentucky,Auburn,2.85877762,0.449856787
2/15/2014,L 59 - 69,0.217735919,Kentucky,Florida,2.85877762,4.828377702
2/18/2014,W 84 - 70,0.815553898,Kentucky,Ole Miss,2.85877762,0.857569431
2/22/2014,W 77 - 76 (1OT),0.504848937,Kentucky,LSU,2.85877762,1.109157187
2/27/2014,L 67 - 71 (1OT),0.398638568,Kentucky,Arkansas,2.85877762,1.629573484
3/1/2014,L 67 - 72,0.36767997,Kentucky,South Carolina,2.85877762,0.485296178
3/4/2014,W 55 - 48,0.749533756,Kentucky,Alabama,2.85877762,0.832027527
3/8/2014,L 65 - 84,0.109287579,Kentucky,Florida,2.85877762,4.828377702
3/14/2014,W 85 - 67,0.874953376,Kentucky,LSU,2.85877762,1.109157187
3/15/2014,W 70 - 58,0.824132786,Kentucky,Georgia,2.85877762,0.768811314
3/16/2014,L 60 - 61,0.481816486,Kentucky,Florida,2.85877762,4.828377702
11/8/2013,W 69 - 42,0.985919433,Michigan,UMass Lowell,2.668490434,-0.398453704
11/12/2013,W 93 - 59,0.978552779,Michigan,South Carolina St.,2.668490434,-0.411863204
11/17/2013,L 70 - 77,0.322827303,Michigan,Iowa St.,2.668490434,2.563449353
11/21/2013,W 85 - 61,0.939015293,Michigan,Long Beach St.,2.668490434,0.044698332
11/22/2013,W 82 - 80 (1OT),0.524058187,Michigan,Florida St.,2.668490434,1.513677094
11/24/2013,L 61 - 63,0.455800075,Michigan,Charlotte,2.668490434,0.204015959
11/29/2013,W 87 - 45,0.997762029,Michigan,Coppin St.,2.668490434,-0.313207599
12/3/2013,L 69 - 79,0.251585229,Michigan,Duke,2.668490434,3.832243441
12/7/2013,W 107 - 53,0.998601268,Michigan,Houston Baptist,2.668490434,-0.408031918
12/14/2013,L 70 - 72,0.468388661,Michigan,Arizona,2.668490434,4.999827734
12/21/2013,W 68 - 65,0.569936591,Michigan,Stanford,2.668490434,1.54783939
12/28/2013,W 88 - 66,0.912439388,Michigan,Holy Cross,2.668490434,-0.012770952
1/2/2014,W 63 - 60,0.579168221,Michigan,Minnesota,2.668490434,1.415021489
1/5/2014,W 74 - 51,0.958131294,Michigan,Northwestern,2.668490434,0.525524677
1/9/2014,W 71 - 70,0.509791123,Michigan,Nebraska,2.668490434,1.418533501
1/14/2014,W 80 - 67,0.811730698,Michigan,Penn St.,2.668490434,0.806804897
1/18/2014,W 77 - 70,0.674188736,Michigan,Wisconsin,2.668490434,3.498602318
1/22/2014,W 75 - 67,0.706266319,Michigan,Iowa,2.668490434,2.479799617
1/25/2014,W 80 - 75,0.61460276,Michigan,Michigan St.,2.668490434,3.527656234
1/30/2014,W 75 - 66,0.73386796,Michigan,Purdue,2.668490434,0.837455182
2/2/2014,L 52 - 63,0.169433047,Michigan,Indiana,2.668490434,1.287950516
2/5/2014,W 79 - 50,0.979019023,Michigan,Nebraska,2.668490434,1.418533501
2/8/2014,L 67 - 85,0.124673629,Michigan,Iowa,2.668490434,2.479799617
2/11/2014,W 70 - 60,0.775923163,Michigan,Ohio St.,2.668490434,3.000535188
2/16/2014,L 62 - 75,0.171764267,Michigan,Wisconsin,2.668490434,3.498602318
2/23/2014,W 79 - 70,0.722118612,Michigan,Michigan St.,2.668490434,3.527656234
2/26/2014,W 77 - 76 (1OT),0.504848937,Michigan,Purdue,2.668490434,0.837455182
3/1/2014,W 66 - 56,0.792801194,Michigan,Minnesota,2.668490434,1.415021489
3/4/2014,W 84 - 53,0.979671764,Michigan,Illinois,2.668490434,1.234631791
3/8/2014,W 84 - 80,0.579168221,Michigan,Indiana,2.668490434,1.287950516
3/14/2014,W 64 - 63,0.515665796,Michigan,Illinois,2.668490434,1.234631791
3/15/2014,W 72 - 69,0.563595673,Michigan,Ohio St.,2.668490434,3.000535188
3/16/2014,L 55 - 69,0.13306602,Michigan,Michigan St.,2.668490434,3.527656234
11/10/2013,W 95 - 62,0.972957852,Iowa St.,UNC Wilmington,2.563449353,-0.276491112
11/12/2013,W 80 - 50,0.981163745,Iowa St.,A&M-Corpus Chris,2.563449353,-0.243286637
11/17/2013,W 77 - 70,0.674188736,Iowa St.,Michigan,2.563449353,2.668490434
11/20/2013,W 90 - 88,0.522099963,Iowa St.,BYU,2.563449353,1.218987375
11/25/2013,W 110 - 51,0.99925401,Iowa St.,UMKC,2.563449353,-0.264358708
12/2/2013,W 99 - 70,0.946381947,Iowa St.,Auburn,2.563449353,0.449856787
12/7/2013,W 91 - 82 (1OT),0.692931742,Iowa St.,UNI,2.563449353,0.440597846
12/13/2013,W 85 - 82,0.550354345,Iowa St.,Iowa,2.563449353,2.479799617
12/22/2013,W 79 - 67,0.793733681,Iowa St.,George Mason,2.563449353,0.33172548
12/23/2013,W 83 - 60,0.9346326,Iowa St.,Akron,2.563449353,0.223810935
12/25/2013,W 70 - 66,0.60229392,Iowa St.,Boise St.,2.563449353,0.824045682
12/31/2013,W 99 - 63,0.977154047,Iowa St.,Northern Ill.,2.563449353,-0.088438843
1/4/2014,W 73 - 62,0.790842969,Iowa St.,Texas Tech,2.563449353,0.789564111
1/7/2014,W 87 - 72,0.825345021,Iowa St.,Baylor,2.563449353,1.857854252
1/11/2014,L 82 - 87,0.396400597,Iowa St.,Oklahoma,2.563449353,2.108164912
1/13/2014,L 70 - 77,0.322827303,Iowa St.,Kansas,2.563449353,3.482000081
1/18/2014,L 76 - 86,0.272566207,Iowa St.,Texas,2.563449353,1.72503635
1/25/2014,W 81 - 75,0.641644909,Iowa St.,Kansas St.,2.563449353,1.549116486
1/29/2014,L 81 - 92,0.26613204,Iowa St.,Kansas,2.563449353,3.482000081
2/1/2014,W 81 - 75,0.641644909,Iowa St.,Oklahoma,2.563449353,2.108164912
2/3/2014,W 98 - 97 (3OT),0.500186498,Iowa St.,Oklahoma St.,2.563449353,2.502787331
2/8/2014,W 84 - 69,0.835602387,Iowa St.,TCU,2.563449353,-0.067047498
2/10/2014,L 77 - 102,0.090358075,Iowa St.,West Virginia,2.563449353,1.113946294
2/15/2014,W 70 - 64,0.665609847,Iowa St.,Texas Tech,2.563449353,0.789564111
2/18/2014,W 85 - 76,0.705333831,Iowa St.,Texas,2.563449353,1.72503635
2/22/2014,W 71 - 60,0.798582618,Iowa St.,TCU,2.563449353,-0.067047498
2/26/2014,W 83 - 66,0.867773219,Iowa St.,West Virginia,2.563449353,1.113946294
